timestamp,source,event_details_change,event_login,event_password_change
2023-10-11 12:16:44.135214289,C1512444326,0,0,1
2023-10-10 13:19:22.237757428,C1941160297,0,1,0
2023-10-10 22:43:18.729432317,C612005121,0,1,0
2023-10-10 18:46:47.909752983,C770308839,0,1,0
2023-10-11 03:02:00.173452072,C451582208,1,0,0
2023-10-11 12:17:59.870695927,C1073865173,1,0,0
2023-10-11 02:32:36.964552831,C1973818754,1,0,0
2023-10-09 22:27:05.404218860,C2066612191,0,1,0
2023-10-10 15:30:19.335264595,C1782998558,0,0,1
2023-10-11 02:42:06.042776533,C1445784416,0,0,1
2023-10-10 17:52:35.226131933,C642324097,0,1,0
2023-10-09 18:24:22.122804050,C53785803,1,0,0
2023-10-11 07:47:47.972772290,C574289698,0,0,1
2023-10-11 08:47:51.513730476,C1350793893,0,1,0
2023-10-10 10:19:56.790503548,C802146030,0,0,1
2023-10-09 18:08:37.908092390,C1422393615,0,0,1
2023-10-10 03:12:35.213514916,C1870872671,1,0,0
2023-10-10 08:20:05.547131992,C135716487,0,0,1
2023-10-11 14:13:04.372536205,C1234264195,1,0,0
2023-10-11 03:14:06.161471738,C1158738757,1,0,0
2023-10-11 03:24:52.401870769,C1802714004,1,0,0
2023-10-10 17:26:41.630389572,C564489242,1,0,0
2023-10-10 03:06:36.572091106,C1791903269,0,1,0
2023-10-10 07:47:16.873151867,C1687722078,1,0,0
2023-10-10 08:36:43.529041381,C1166075201,0,0,1
2023-10-11 11:19:19.833848352,C1127983201,0,0,1
2023-10-10 10:27:29.072673004,C1214628974,0,0,1
2023-10-11 03:20:41.830500608,C102364766,0,1,0
2023-10-09 21:01:32.620202929,C1637357651,0,0,1
2023-10-11 02:52:48.942813188,C332239974,1,0,0
2023-10-10 12:26:30.449332875,C1200227736,0,1,0
2023-10-11 07:07:50.761231008,C1522289895,0,1,0
2023-10-10 18:06:41.918603926,C855112247,0,0,1
2023-10-11 14:17:38.115097403,C1205257074,0,0,1
2023-10-10 18:26:45.143202569,C186469824,0,0,1
2023-10-10 23:08:41.323301597,C1906860092,0,0,1
2023-10-09 21:22:15.547723740,C346693029,1,0,0
2023-10-10 20:56:35.501500116,C440111595,1,0,0
2023-10-11 07:29:47.748373512,C684162308,0,1,0
2023-10-11 00:14:44.787662019,C599638364,0,1,0
2023-10-11 02:19:12.005613556,C1303695653,0,0,1
2023-10-11 05:14:15.785183047,C1850870588,1,0,0
2023-10-09 17:51:02.224865445,C2011457912,0,0,1
2023-10-11 03:35:39.284143049,C483009385,0,1,0
2023-10-09 21:19:47.889247119,C1209651258,0,0,1
2023-10-10 16:04:23.963398955,C1423633034,0,1,0
2023-10-10 21:26:23.542303696,C439601438,0,1,0
2023-10-10 07:18:22.338180916,C1635345159,0,0,1
2023-10-10 20:00:10.622414108,C1903765775,1,0,0
2023-10-09 21:07:46.652749363,C1305339250,0,1,0
2023-10-11 14:58:18.757071354,C673469784,0,1,0
2023-10-10 18:42:36.854239996,C1158233054,1,0,0
2023-10-10 01:32:28.746347705,C408690006,1,0,0
2023-10-11 05:40:17.885150474,C1173530601,0,0,1
2023-10-11 08:54:23.574176250,C309177915,0,0,1
2023-10-10 12:39:33.949584905,C968861433,1,0,0
2023-10-10 19:00:07.673940480,C1657925669,0,1,0
2023-10-09 18:16:14.269629121,C280778280,0,1,0
2023-10-09 22:36:51.994249181,C1631162170,0,1,0
2023-10-09 23:29:51.191615860,C1501124312,0,1,0
2023-10-10 23:07:04.993714920,C862633345,1,0,0
2023-10-10 20:18:26.123841292,C537423962,0,0,1
2023-10-11 00:16:57.943602517,C1293338142,0,1,0
2023-10-09 16:44:22.658879028,C2704357,1,0,0
2023-10-11 15:22:32.751769535,C47652503,0,0,1
2023-10-10 01:13:01.270167070,C2136008441,1,0,0
2023-10-09 19:40:24.993893404,C301422123,0,1,0
2023-10-11 07:27:28.988388032,C1869757503,0,0,1
2023-10-11 01:47:48.177890222,C1663641926,0,1,0
2023-10-11 11:50:40.168998667,C760223382,0,1,0
2023-10-10 04:25:39.390118210,C497246334,0,0,1
2023-10-10 16:38:16.495558389,C1204780618,1,0,0
2023-10-09 21:07:32.824694923,C1559091388,0,1,0
2023-10-10 15:29:29.573918272,C1862384239,0,1,0
2023-10-10 12:35:33.861817593,C810569063,1,0,0
2023-10-10 21:36:22.537448533,C2031167542,0,0,1
2023-10-09 17:49:00.933122600,C72452640,0,1,0
2023-10-11 06:06:19.804639382,C146553626,0,1,0
2023-10-11 00:28:11.048488086,C1149179033,0,0,1
2023-10-09 17:54:34.802930983,C1474786056,0,1,0
2023-10-11 07:55:08.437256064,C677202538,1,0,0
2023-10-10 22:09:25.109495149,C438957460,0,0,1
2023-10-10 11:40:40.680973306,C612357573,0,1,0
2023-10-11 06:19:43.805736680,C109947606,0,0,1
2023-10-10 03:29:05.123997504,C986156699,1,0,0
2023-10-09 23:07:49.421550708,C2100825064,0,0,1
2023-10-09 18:01:59.830781271,C417225282,0,1,0
2023-10-10 17:26:26.076924312,C660024200,1,0,0
2023-10-10 23:44:57.545938876,C676156739,1,0,0
2023-10-10 04:22:38.374167375,C1554037473,0,1,0
2023-10-09 15:54:49.678546722,C77415586,1,0,0
2023-10-10 03:37:00.073207932,C1933075111,0,1,0
2023-10-10 09:01:01.636672273,C1355010178,0,1,0
2023-10-10 02:11:45.984335586,C1422393615,0,0,1
2023-10-11 13:30:48.713630922,C450845582,0,1,0
2023-10-10 11:26:16.084515002,C1312448128,0,0,1
2023-10-10 20:54:31.453728507,C509546455,1,0,0
2023-10-10 21:41:04.200591431,C1605182199,1,0,0
2023-10-10 11:21:24.096959649,C1058213633,0,1,0
2023-10-11 14:41:33.253909605,C711451919,0,1,0
2023-10-11 07:38:56.669493646,C1199767081,0,0,1
2023-10-10 01:44:40.359172019,C369405043,0,1,0
2023-10-11 08:21:40.784957180,C1129111658,0,1,0
2023-10-10 21:27:53.377022772,C82079505,0,0,1
2023-10-10 08:58:59.995098430,C2058916086,0,0,1
2023-10-11 12:19:37.286510615,C288684762,1,0,0
2023-10-11 11:16:47.468308509,C288727438,1,0,0
2023-10-09 18:59:37.752966924,C709211172,1,0,0
2023-10-11 01:58:57.844953970,C274026379,1,0,0
2023-10-10 01:26:09.773564927,C893911190,1,0,0
2023-10-09 20:38:39.378921274,C1602648292,0,1,0
2023-10-11 04:42:46.342203746,C1645579872,1,0,0
2023-10-09 22:57:06.733213487,C1505467955,0,0,1
2023-10-11 00:38:48.560209061,C1598533502,0,1,0
2023-10-09 21:31:47.994817046,C437189630,0,1,0
2023-10-09 23:16:25.772991499,C1648096390,1,0,0
2023-10-11 14:35:51.051731505,C1688560702,0,0,1
2023-10-10 19:43:13.561300799,C334841918,1,0,0
2023-10-11 07:02:25.888834229,C2145933360,1,0,0
2023-10-10 09:14:08.583246349,C1810630647,0,1,0
2023-10-11 08:03:03.250189773,C1872660217,0,1,0
2023-10-10 17:59:47.840991504,C1456851744,0,1,0
2023-10-10 06:59:14.709376995,C76313164,1,0,0
2023-10-11 13:54:16.271571996,C377075708,0,0,1
2023-10-10 11:15:30.543671473,C1296664552,1,0,0
2023-10-10 17:32:25.911561071,C2027325203,0,1,0
2023-10-11 08:34:59.099174968,C1477499235,1,0,0
2023-10-09 16:13:23.603255817,C605859862,1,0,0
2023-10-10 22:27:05.711523475,C1476101537,0,0,1
2023-10-11 08:21:04.881683841,C1377339988,0,1,0
2023-10-10 13:05:31.801194444,C900612785,1,0,0
2023-10-10 16:53:21.165883280,C70991061,0,0,1
2023-10-11 10:10:33.800948103,C1882290962,0,1,0
2023-10-11 03:36:53.656311167,C1159279360,0,1,0
2023-10-11 04:19:13.558403323,C1467731939,1,0,0
2023-10-10 12:31:12.390522693,C970603000,1,0,0
2023-10-11 09:58:04.325158690,C10745331,0,0,1
2023-10-11 03:20:33.935987565,C1067734462,0,0,1
2023-10-10 09:38:45.580638465,C1123042802,0,0,1
2023-10-09 16:17:36.468570207,C1358225719,1,0,0
2023-10-09 20:13:43.166959569,C706685788,0,0,1
2023-10-11 06:19:46.494028773,C210584188,0,1,0
2023-10-11 01:29:04.997908799,C1335108214,1,0,0
2023-10-09 16:31:39.495778987,C805483863,0,0,1
2023-10-10 12:30:02.764194966,C830078297,0,0,1
2023-10-10 12:05:06.959102785,C954359387,0,1,0
2023-10-10 10:03:49.515169079,C1809104609,0,1,0
2023-10-11 05:22:58.227221943,C728039227,0,0,1
2023-10-10 05:46:42.378286957,C1156672988,0,1,0
2023-10-10 06:58:58.459185873,C804094956,0,0,1
2023-10-10 07:41:22.382226279,C1433092877,0,0,1
2023-10-10 23:56:35.477890670,C1901383731,0,1,0
2023-10-10 23:39:35.812794169,C105013970,1,0,0
2023-10-10 14:18:50.516983670,C893276958,1,0,0
2023-10-11 08:07:51.997208444,C2102316964,0,0,1
2023-10-10 03:25:55.343845590,C1909782411,1,0,0
2023-10-11 11:42:11.322945125,C1048694975,1,0,0
2023-10-10 03:45:34.032145513,C878904462,0,0,1
2023-10-10 21:17:41.989973631,C1284515419,0,1,0
2023-10-11 05:08:09.856668874,C896887653,0,0,1
2023-10-10 08:23:54.552414599,C24691837,0,1,0
2023-10-10 10:55:05.100837232,C1140809068,1,0,0
2023-10-10 23:30:14.572116346,C723171448,0,1,0
2023-10-09 20:52:49.617668975,C1412753123,0,1,0
2023-10-11 10:04:18.096957501,C92282564,0,1,0
2023-10-11 09:26:04.602263325,C1809945143,0,0,1
2023-10-10 03:33:50.000712552,C481253497,0,0,1
2023-10-10 10:17:00.697443507,C371812005,0,0,1
2023-10-09 17:45:19.994315165,C318717540,1,0,0
2023-10-10 15:58:07.156902924,C1248026439,0,0,1
2023-10-10 16:35:00.550553641,C2106115023,1,0,0
2023-10-09 21:51:46.562681309,C1258211852,0,0,1
2023-10-10 11:47:36.505986129,C1983734850,0,1,0
2023-10-10 12:07:21.098304467,C128008012,0,0,1
2023-10-11 10:37:32.380222941,C1214279601,1,0,0
2023-10-11 04:24:31.767586339,C1565570610,0,0,1
2023-10-09 19:44:38.458811612,C1133298590,0,1,0
2023-10-10 13:11:48.349564519,C170002529,0,1,0
2023-10-11 15:28:24.649668565,C566598245,0,0,1
2023-10-10 18:33:09.578903686,C1360265061,0,0,1
2023-10-11 02:10:33.634340906,C1793075309,0,0,1
2023-10-10 03:41:03.720712331,C191366309,0,0,1
2023-10-09 16:37:52.682098973,C1338932459,0,1,0
2023-10-11 07:22:30.118504271,C564489242,0,0,1
2023-10-09 18:35:17.428009174,C1118932469,1,0,0
2023-10-10 15:34:46.610782136,C306839491,0,0,1
2023-10-10 02:37:58.324255235,C545840720,1,0,0
2023-10-10 08:34:37.700790224,C1207205377,0,1,0
2023-10-11 06:26:50.387127609,C1154612561,0,0,1
2023-10-11 02:53:46.495729004,C1780824451,1,0,0
2023-10-11 06:25:25.086687839,C923919564,1,0,0
2023-10-09 23:11:33.385980687,C1625937550,1,0,0
2023-10-09 21:29:53.071968158,C181111540,1,0,0
2023-10-11 14:09:35.749508388,C1303555047,0,1,0
2023-10-11 04:00:48.440675592,C198230909,1,0,0
2023-10-11 05:33:20.353349115,C1237248073,1,0,0
2023-10-10 15:58:18.424699683,C1098443227,0,1,0
2023-10-09 15:53:19.163606251,C169775918,0,0,1
2023-10-10 08:29:53.377448180,C914488986,1,0,0
2023-10-10 21:30:06.349103187,C291671443,1,0,0
2023-10-10 07:48:11.531849013,C1928450094,0,1,0
2023-10-10 10:13:49.767839993,C916497516,0,0,1
2023-10-10 00:43:11.196286986,C592766342,0,0,1
2023-10-10 15:49:25.122826456,C1396527012,0,1,0
2023-10-10 07:39:23.440886997,C1073067421,0,0,1
2023-10-09 18:30:06.153466123,C156162339,1,0,0
2023-10-11 14:44:51.390659754,C1895615571,0,1,0
2023-10-10 16:40:54.564302295,C869394149,1,0,0
2023-10-10 21:12:36.863654894,C1954474578,0,0,1
2023-10-10 01:01:38.847379581,C628232611,0,1,0
2023-10-09 22:33:15.925643199,C548427290,0,1,0
2023-10-10 18:03:10.113150576,C784005201,0,1,0
2023-10-10 15:54:43.659251079,C2101882723,0,1,0
2023-10-11 05:24:28.127849607,C1657707912,1,0,0
2023-10-10 14:26:32.018546138,C1389003663,0,0,1
2023-10-11 03:56:06.220388607,C995844287,1,0,0
2023-10-11 00:47:49.886482110,C1904416498,0,1,0
2023-10-09 17:17:16.609619657,C1338125837,0,1,0
2023-10-09 20:41:20.652029791,C920335350,0,1,0
2023-10-10 04:36:44.922689061,C318818410,0,0,1
2023-10-11 05:37:53.734227220,C1095087737,1,0,0
2023-10-10 10:59:40.327949097,C1520919939,1,0,0
2023-10-10 20:46:21.126661246,C298468219,1,0,0
2023-10-10 07:57:28.476613716,C206074131,0,0,1
2023-10-10 14:08:24.521234299,C2075699398,0,1,0
2023-10-11 11:02:47.305586342,C1047521541,0,0,1
2023-10-10 06:48:48.901120283,C1027777422,1,0,0
2023-10-11 03:37:06.694979246,C655625028,1,0,0
2023-10-09 17:06:17.498340411,C1372889664,1,0,0
2023-10-10 17:45:20.164141041,C1171622243,0,1,0
2023-10-11 06:23:42.553976643,C107438779,1,0,0
2023-10-09 16:02:54.435620634,C1082769360,0,1,0
2023-10-09 17:53:26.482418439,C1577880868,0,0,1
2023-10-11 13:28:46.691508031,C150891114,1,0,0
2023-10-09 20:39:10.595016353,C956898918,0,0,1
2023-10-10 16:05:49.027839719,C1622124632,1,0,0
2023-10-11 07:55:06.038771011,C71938921,0,1,0
2023-10-11 07:59:54.721850900,C1895615571,1,0,0
2023-10-11 14:19:58.069184206,C1028143403,0,1,0
2023-10-10 22:18:28.262129117,C1895811684,1,0,0
2023-10-11 00:00:20.862570592,C2023751717,1,0,0
2023-10-10 10:19:14.308914772,C1224222502,0,0,1
2023-10-11 15:16:34.786149616,C1852091130,0,1,0
2023-10-10 05:48:31.498172645,C1576250855,0,1,0
2023-10-11 05:44:39.686078757,C1446511647,0,1,0
2023-10-11 12:01:28.322283094,C1732307957,1,0,0
2023-10-10 06:38:44.041816685,C1559091388,0,0,1
2023-10-10 19:53:25.065876800,C2030175121,0,0,1
2023-10-10 18:10:57.151559750,C648063518,0,0,1
2023-10-10 23:24:29.305281289,C1228157206,0,1,0
2023-10-10 05:55:46.146488153,C1838948302,1,0,0
2023-10-10 04:35:26.474534863,C1160118068,1,0,0
2023-10-11 00:32:18.745685930,C1338396147,0,0,1
2023-10-09 22:46:49.409563360,C1981764666,0,0,1
2023-10-10 12:13:20.300148719,C931370744,1,0,0
2023-10-11 05:12:51.024531798,C1986046665,0,0,1
2023-10-11 11:28:14.302226941,C597908249,1,0,0
2023-10-10 14:33:41.131583364,C1484585237,0,1,0
2023-10-11 06:31:19.594512578,C2138823885,1,0,0
2023-10-10 05:30:23.172941992,C1490935984,0,0,1
2023-10-09 20:30:00.327763270,C1682236855,0,1,0
2023-10-10 07:13:11.134381806,C23049140,0,1,0
2023-10-11 10:37:42.640776106,C381250974,0,1,0
2023-10-10 14:04:28.255510244,C1435256152,1,0,0
2023-10-10 00:04:09.329604810,C1746579125,0,0,1
2023-10-10 23:21:32.560356723,C1180570487,0,0,1
2023-10-10 07:27:21.055739329,C1549367339,0,1,0
2023-10-10 11:31:37.423195707,C744859144,0,0,1
2023-10-10 20:56:39.374187686,C1513653440,0,1,0
2023-10-10 21:39:09.779181975,C2136553361,0,0,1
2023-10-10 16:34:52.726546693,C1968624098,0,0,1
2023-10-10 06:47:03.414226230,C1905396523,0,0,1
2023-10-11 01:05:16.721847008,C450584964,0,0,1
2023-10-10 08:05:58.244973960,C1561307190,1,0,0
2023-10-09 21:14:25.230354338,C1660043980,1,0,0
2023-10-10 14:52:00.785409271,C399061526,0,0,1
2023-10-10 14:57:28.823035675,C126488680,0,0,1
2023-10-09 23:08:26.829233211,C1538971214,0,0,1
2023-10-11 11:17:54.499288860,C176878772,1,0,0
2023-10-10 03:12:55.957058989,C445134555,0,1,0
2023-10-10 04:22:04.100362046,C1258725927,0,1,0
2023-10-11 03:54:06.341981777,C1642006830,0,0,1
2023-10-11 01:57:57.810547167,C1714676783,0,0,1
2023-10-11 07:05:50.615720993,C986156699,0,1,0
2023-10-10 04:03:29.230427080,C1360265061,0,1,0
2023-10-09 23:58:38.644567703,C1684213034,0,1,0
2023-10-10 19:41:44.158493388,C71763178,1,0,0
2023-10-10 20:25:57.965554863,C480975116,0,0,1
2023-10-10 15:38:00.064834433,C480118707,0,0,1
2023-10-11 10:39:29.448016518,C1196808546,1,0,0
2023-10-10 23:29:33.747767244,C1369559766,1,0,0
2023-10-10 09:25:07.243052460,C369405043,0,1,0
2023-10-11 06:07:32.572252473,C176392439,0,1,0
2023-10-10 17:57:44.964789223,C594146637,0,0,1
2023-10-10 15:12:19.228622786,C1474149613,1,0,0
2023-10-10 20:51:02.527729791,C1454671890,0,0,1
2023-10-11 01:50:58.132508559,C131200254,0,1,0
2023-10-11 03:47:47.741506977,C1681976106,1,0,0
2023-10-11 09:41:38.898836117,C1698085181,1,0,0
2023-10-10 19:17:20.547794821,C1297995542,1,0,0
2023-10-10 10:22:00.727005751,C1025104996,0,1,0
2023-10-09 18:34:23.590298934,C389387421,0,0,1
2023-10-11 09:11:10.112677514,C1278181986,0,1,0
2023-10-10 18:33:13.129559373,C1765886577,0,0,1
2023-10-10 17:50:38.990832093,C2094120486,0,0,1
2023-10-11 09:31:07.044846948,C15276068,1,0,0
2023-10-09 17:54:19.295078190,C1035681921,0,0,1
2023-10-11 04:51:29.095565463,C1175684338,1,0,0
2023-10-10 08:09:25.074879443,C1740186506,1,0,0
2023-10-11 14:28:36.501051823,C2136008441,0,1,0
2023-10-11 02:09:02.473756778,C1533664211,0,1,0
2023-10-11 13:18:53.643292133,C28023491,0,1,0
2023-10-10 16:22:09.054592470,C1158752013,1,0,0
2023-10-09 20:00:18.475702115,C1724556830,0,0,1
2023-10-11 12:27:40.838774800,C1772071898,0,1,0
2023-10-10 03:23:43.673351050,C589097761,1,0,0
2023-10-10 15:20:07.452625172,C1639665156,0,0,1
2023-10-11 02:54:39.003978898,C1582197917,0,1,0
2023-10-10 22:57:28.492220271,C2023751717,0,0,1
2023-10-10 16:06:16.801042097,C1304621872,0,1,0
2023-10-10 23:40:02.427865172,C555482626,1,0,0
2023-10-11 09:56:50.945762908,C1987405562,0,0,1
2023-10-10 07:03:29.621129645,C176392439,0,0,1
2023-10-11 07:00:38.481069810,C2014169866,0,0,1
2023-10-10 13:49:48.351397685,C1879341237,0,1,0
2023-10-10 08:25:13.816123257,C619451848,0,0,1
2023-10-10 14:37:24.804239483,C286547187,0,0,1
2023-10-11 01:09:52.693596326,C2003246685,0,0,1
2023-10-10 15:56:46.375114142,C777438443,0,0,1
2023-10-10 06:31:41.362286421,C380412694,1,0,0
2023-10-10 01:32:19.454832870,C1542345868,1,0,0
2023-10-09 19:06:42.315976397,C1396720108,0,1,0
2023-10-09 18:12:34.109419959,C1741615821,0,0,1
2023-10-10 13:45:29.508461524,C849342403,0,0,1
2023-10-11 00:06:30.596538524,C1783206868,0,1,0
2023-10-11 03:34:01.750294683,C1547689237,1,0,0
2023-10-10 00:56:27.766397418,C1760986787,0,1,0
2023-10-10 10:22:34.961582728,C1350068848,1,0,0
2023-10-09 23:15:09.454029216,C1744098311,1,0,0
2023-10-09 17:02:12.490597676,C1476138873,0,1,0
2023-10-09 18:59:19.568618285,C1657987748,0,1,0
2023-10-09 23:54:55.817716709,C1461183154,0,0,1
2023-10-10 15:28:58.910581274,C370861553,1,0,0
2023-10-09 16:29:38.557034535,C1255149927,0,0,1
2023-10-11 11:36:16.789949501,C1452020181,0,1,0
2023-10-11 04:38:39.890351389,C1806422891,0,0,1
2023-10-09 19:54:20.492109199,C353985741,0,1,0
2023-10-10 02:00:30.253137629,C1034685704,0,0,1
2023-10-11 04:33:09.955608481,C1973818754,0,1,0
2023-10-09 23:59:12.176919577,C1143300850,0,0,1
2023-10-10 19:01:59.979075585,C207576555,0,1,0
2023-10-10 06:01:47.002827575,C1226947303,0,0,1
2023-10-11 09:21:52.984047726,C1577104524,0,1,0
2023-10-10 08:22:02.108572192,C181787207,0,0,1
2023-10-11 08:34:38.180499547,C144783459,0,0,1
2023-10-10 07:59:01.895525739,C790593937,1,0,0
2023-10-10 13:16:43.947289972,C337109624,0,1,0
2023-10-09 20:30:29.655745144,C230488939,1,0,0
2023-10-10 04:44:53.967041398,C530444699,1,0,0
2023-10-10 00:05:35.735670613,C764092576,1,0,0
2023-10-09 20:35:49.228939860,C956794113,0,0,1
2023-10-10 07:28:34.100615159,C1729635847,0,0,1
2023-10-09 16:03:56.528890641,C1010865894,0,0,1
2023-10-09 19:58:34.642561436,C343535530,0,1,0
2023-10-10 11:15:54.428481206,C345996643,0,0,1
2023-10-11 09:40:13.635765113,C2014169866,1,0,0
2023-10-11 13:10:23.055116099,C409331076,0,0,1
2023-10-09 22:40:04.340844026,C1316262830,1,0,0
2023-10-11 10:48:01.301437930,C642324097,0,1,0
2023-10-09 21:14:37.963873109,C2014169866,0,1,0
2023-10-10 02:33:02.586251787,C15485686,1,0,0
2023-10-11 11:22:02.340424990,C1423519115,0,0,1
2023-10-11 13:21:42.810007087,C401828466,0,0,1
2023-10-11 05:25:43.999189040,C1456851744,0,0,1
2023-10-10 06:02:19.146931418,C1783773775,0,1,0
2023-10-11 08:10:57.956268138,C1434853621,0,0,1
2023-10-10 18:26:02.872247677,C803065678,0,1,0
2023-10-10 04:38:26.096270783,C1476138873,0,0,1
2023-10-11 08:18:35.042417779,C1648056680,0,1,0
2023-10-10 16:03:47.612031079,C1628244008,0,1,0
2023-10-11 04:29:14.576224512,C766494418,0,1,0
2023-10-11 08:05:26.216995365,C208514238,0,0,1
2023-10-11 13:06:10.142993989,C1728122351,0,0,1
2023-10-09 18:22:37.950938319,C1405664150,0,1,0
2023-10-09 20:53:04.704265131,C1279143519,0,0,1
2023-10-10 10:23:39.501841051,C1591908890,0,1,0
2023-10-09 18:14:41.652360380,C1905396523,0,1,0
2023-10-11 11:19:46.320647662,C312072263,0,0,1
2023-10-10 23:47:53.571902719,C579648989,0,0,1
2023-10-10 06:34:29.119012522,C448362974,1,0,0
2023-10-09 22:27:35.000729840,C256310721,1,0,0
2023-10-09 19:21:23.154145504,C1133386558,0,0,1
2023-10-11 13:24:49.137479120,C1511894714,0,0,1
2023-10-11 09:48:54.410719486,C1177478758,1,0,0
2023-10-11 07:52:57.247059890,C347987512,1,0,0
2023-10-10 22:24:06.552746980,C707845856,0,0,1
2023-10-10 14:04:11.532805317,C1200798307,0,1,0
2023-10-10 07:52:07.898627932,C956794113,0,0,1
2023-10-09 22:28:41.677053731,C309334921,1,0,0
2023-10-09 21:38:32.337275606,C717773873,1,0,0
2023-10-11 08:39:38.113890845,C2144163136,1,0,0
2023-10-10 09:10:50.970480421,C88292631,0,1,0
2023-10-11 13:47:00.531492621,C1767734624,0,0,1
2023-10-10 10:21:57.982591274,C1980965530,0,1,0
2023-10-10 10:26:49.776902130,C626836922,1,0,0
2023-10-11 04:48:47.215518282,C1634492186,0,0,1
2023-10-10 14:41:58.300324656,C1602614455,1,0,0
2023-10-11 14:51:21.992881775,C2044183803,1,0,0
2023-10-09 17:35:30.498575272,C582688427,0,0,1
2023-10-11 11:27:40.829331655,C481253497,0,1,0
2023-10-10 00:55:01.799373810,C1279785305,0,0,1
2023-10-11 14:09:47.279357593,C268949400,0,1,0
2023-10-10 23:54:22.497793518,C1622124632,0,1,0
2023-10-10 07:27:25.508606339,C1169655012,0,1,0
2023-10-09 21:30:43.717664195,C382331420,0,0,1
2023-10-11 01:36:40.433228318,C1014010834,1,0,0
2023-10-09 18:27:21.810388497,C1936493073,0,0,1
2023-10-09 22:58:22.360378785,C1569014356,0,1,0
2023-10-09 18:25:23.530304560,C1108787528,1,0,0
2023-10-11 07:30:11.787511791,C1698653726,0,0,1
2023-10-11 06:17:23.419713105,C2094478222,0,0,1
2023-10-11 00:08:20.220931303,C1956971543,0,0,1
2023-10-10 20:08:17.992381891,C1050458046,0,1,0
2023-10-10 08:22:17.732267956,C696720817,0,1,0
2023-10-10 18:49:46.857362126,C1385354747,0,1,0
2023-10-09 20:41:20.403166312,C1612798177,0,1,0
2023-10-10 07:43:24.973270879,C1973818754,0,0,1
2023-10-10 11:02:32.800846167,C1467731939,0,0,1
2023-10-09 19:24:14.250536212,C1349106433,1,0,0
2023-10-09 20:37:03.914069892,C942160317,1,0,0
2023-10-10 16:47:39.629810624,C1087227796,0,0,1
2023-10-10 13:30:24.206023626,C1516302826,1,0,0
2023-10-10 18:26:23.254360147,C151715772,1,0,0
2023-10-11 14:51:55.280224027,C722447556,0,0,1
2023-10-11 11:53:47.816197704,C1489078579,1,0,0
2023-10-10 03:18:27.362447226,C1575367607,0,1,0
2023-10-10 08:19:49.573707275,C1885091211,0,0,1
2023-10-11 00:30:26.639243975,C2004941826,0,0,1
2023-10-09 22:58:14.767459406,C1010936270,1,0,0
2023-10-11 15:29:39.737220266,C1866572071,0,1,0
2023-10-09 20:33:01.855272432,C394979408,1,0,0
2023-10-09 17:03:02.202657766,C908718101,0,0,1
2023-10-10 21:00:38.974082531,C1209838312,1,0,0
2023-10-10 04:30:14.152307968,C1543555122,0,1,0
2023-10-10 12:15:18.283381558,C1996249538,0,1,0
2023-10-11 13:07:50.337526261,C1259760240,0,0,1
2023-10-10 18:52:19.062632628,C1376256048,0,1,0
2023-10-11 09:33:33.980967607,C1517749848,1,0,0
2023-10-11 04:15:53.145279140,C830053540,0,0,1
2023-10-10 17:24:53.015905028,C150820973,1,0,0
2023-10-10 05:33:07.584076773,C995235283,0,1,0
2023-10-10 08:16:30.223079489,C1893177739,0,1,0
2023-10-09 16:25:49.214706178,C1740393527,1,0,0
2023-10-09 20:26:28.319084169,C1457092141,0,0,1
2023-10-11 07:19:38.822316476,C969635352,0,0,1
2023-10-10 17:49:54.660086416,C2117552812,0,0,1
2023-10-10 14:45:00.004464420,C533940472,1,0,0
2023-10-11 02:50:13.328554706,C774836418,1,0,0
